TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI,F48,F49,F50,F51,F52,F53,F54,F55
2487,Internal,321,913,51064,56,30.8,12.8,12,91,244,11,36,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,976,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2488,Internal,230,492,57839,56,10.8,21.3,0,5,6,0,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2489,Internal,478,840,57839,56,10.8,21.3,7,3,19,0,0,45,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2490,Internal,160,497,179688,41,27.8,10.9,57,40,42,3,6,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2491,Internal,506,1437,115208,44,20.1,23.2,46,125,61,9,37,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1332,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2492,Internal,239,593,115208,44,20.1,23.2,31,9,37,0,17,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2493,Internal,286,774,179688,41,27.8,10.9,5,45,30,0,6,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2494,Internal,266,736,140938,41,14.7,29.4,7,24,33,0,22,77,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2495,Internal,547,1644,137500,48,29.6,11.1,25,45,49,30,28,78,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2496,Internal,272,776,137500,48,29.6,11.1,8,47,55,9,0,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2497,Internal,154,496,137500,48,29.6,11.1,12,55,31,0,2,53,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2498,Internal,225,608,146842,45,27.7,11.5,36,24,16,0,2,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2499,Internal,449,1380,146842,45,27.7,11.5,33,34,65,5,26,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2500,Internal,145,411,171979,45,28.9,14.8,0,2,65,0,47,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2501,Internal,276,818,171979,45,28.9,14.8,87,12,18,0,14,77,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2502,Internal,17,67,137500,48,29.6,11.1,0,167,2,16,0,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1168,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2503,Internal,162,445,146842,45,27.7,11.5,7,9,20,0,8,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2504,Internal,73,219,171979,45,28.9,14.8,5,3,2,0,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2505,Internal,128,415,115208,44,20.1,23.2,8,0,10,0,0,65,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2506,Internal,137,363,137500,48,29.6,11.1,2,25,44,3,114,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2507,Internal,149,462,130104,47,25.0,18.3,0,18,28,6,2,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2508,Internal,120,364,130104,47,25.0,18.3,3,9,19,0,3,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2509,Internal,276,788,130104,47,25.0,18.3,7,82,13,0,64,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2510,Internal,242,621,130104,47,25.0,18.3,20,120,126,29,18,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2511,Internal,480,1321,163688,48,26.2,16.8,21,93,188,4,32,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2512,Internal,354,1005,163688,48,26.2,16.8,62,34,18,10,8,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2513,Internal,51,139,99861,48,19.4,16.9,6,3,2,0,3,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2514,Internal,228,683,99861,48,19.4,16.9,0,90,35,2,2,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1101,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2515,Internal,119,341,99861,48,19.4,16.9,0,6,35,12,11,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2516,Internal,403,784,99861,48,19.4,16.9,233,13,363,7,429,26,0,0,0,0,38.6269535648552,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2517,Internal,203,579,99861,48,19.4,16.9,2,49,232,20,29,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,706,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2518,Internal,476,1305,172813,47,23.0,19.8,5,24,166,166,231,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2519,Internal,223,646,172813,47,23.0,19.8,0,41,155,29,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2520,Internal,243,617,160000,47,18.5,19.3,25,35,34,3,3,54,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2521,Internal,124,413,160000,47,18.5,19.3,62,23,16,0,2,59,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2522,Internal,81,232,147614,47,25.7,20.9,65,77,13,14,3,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2523,Internal,42,123,147614,47,25.7,20.9,17,7,268,18,114,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2524,Internal,246,643,147614,47,25.7,20.9,33,28,36,5,49,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2525,Internal,105,234,137500,48,29.6,11.1,3,4,6,0,7,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2526,Internal,141,360,137500,48,29.6,11.1,7,2,43,0,7,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2527,Internal,399,1137,130375,44,23.0,9.7,53,85,45,3,5,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2528,Internal,205,536,64911,47,4.6,26.4,46,7,4,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2529,Internal,78,233,64911,47,4.6,26.4,20,3,8,3,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2530,Internal,136,301,64911,47,4.6,26.4,38,40,4,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2531,Internal,44,135,64911,47,4.6,26.4,0,5,7,0,4,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2532,Internal,374,1110,158047,47,28.1,10.3,29,163,39,0,24,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2533,Internal,526,1607,158047,47,28.1,10.3,108,53,152,4,19,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2534,Internal,273,836,112375,47,24.2,7.5,16,22,13,3,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2535,Internal,224,648,167206,47,29.4,13.8,8,12,34,0,63,38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2536,Internal,399,1143,167206,47,29.4,13.8,37,18,25,87,9,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2537,Internal,583,1711,167206,47,29.4,13.8,20,15,155,56,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2538,Internal,357,1040,112375,47,24.2,7.5,41,6,12,0,6,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2539,Internal,257,815,167206,47,29.4,13.8,24,45,32,0,4,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2540,Internal,91,280,167206,47,29.4,13.8,6,5,3,0,4,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2541,Internal,118,328,112375,47,24.2,7.5,31,13,5,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2542,Internal,171,385,31294,53,15.1,7.4,173,417,1055,8,129,57,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2543,Internal,1679,3192,31294,53,15.1,7.4,12,40,688,12,553,13,0,0,0,0,54.07773499079728,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2544,Internal,1025,2182,63924,53,18.0,23.1,9,245,693,46,28,30,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,243,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2545,Internal,944,2158,54000,53,11.5,20.7,29,81,199,43,17,11,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,760,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2546,Internal,530,1281,97991,46,17.5,24.4,6,235,91,63,40,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4019,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2547,Internal,367,1013,99625,46,20.8,23.4,0,0,58,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2548,Internal,235,624,102344,46,29.3,15.8,3,2,30,0,3,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2549,Internal,221,665,99625,46,20.8,23.4,0,27,31,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2550,Internal,317,700,99625,46,20.8,23.4,4,114,59,7,0,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1097,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2551,Internal,698,1780,113194,46,28.0,18.0,41,90,610,6,39,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2552,Internal,357,922,102344,46,29.3,15.8,1,3,14,0,3,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2553,Internal,668,1762,84375,46,18.9,22.5,112,505,563,74,38,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,542,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2554,Internal,162,463,102344,46,29.3,15.8,14,30,495,11,34,54,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2555,Internal,41,123,102344,46,29.3,15.8,0,19,7,20,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2556,Internal,467,1084,37686,51,26.9,3.2,3,33,316,17,0,45,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2557,Internal,738,1289,38371,51,7.1,53.1,9,75,175,73,393,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2558,Internal,477,1069,44968,51,19.1,16.8,23,91,60,14,8,26,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,480,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2559,Internal,169,357,38371,51,7.1,53.1,0,6,3,0,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2560,Internal,182,411,44968,51,19.1,16.8,0,12,5,0,0,24,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2561,Internal,500,1129,56412,51,23.7,5.5,125,87,214,1,27,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2562,Internal,316,745,56412,51,23.7,5.5,0,6,127,29,70,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2563,Internal,188,356,51406,58,26.4,5.9,89,59,241,0,55,30,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2564,Internal,336,672,51875,52,27.3,3.8,57,309,1326,72,167,42,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2565,Internal,652,1898,51875,52,27.3,3.8,30,25,588,46,287,20,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2566,Internal,500,1274,114483,52,17.3,21.6,105,73,569,33,61,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2567,Internal,1177,2532,70625,55,18.9,5.7,81,706,1694,103,337,43,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2568,Internal,948,1975,60921,55,23.3,19.2,7,25,165,3,99,41,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2569,Internal,5,24,60921,55,23.3,19.2,0,176,146,33,27,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2047,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2570,Internal,95,216,60921,55,23.3,19.2,17,101,180,542,10,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1508,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2571,Internal,1010,2235,31129,50,21.4,2.5,18,624,1108,276,549,12,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2572,Internal,733,1798,40983,50,18.6,2.5,0,76,85,15,10,19,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2573,Internal,816,2247,64932,50,20.0,4.3,10,6,95,1,132,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2574,Internal,437,897,34771,50,24.0,5.6,23,79,902,46,186,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2575,Internal,549,1335,34771,50,24.0,5.6,3,42,81,0,12,19,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2576,Internal,644,1798,90075,49,29.2,7.5,80,109,96,73,49,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1163,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2577,Internal,1327,2759,56875,53,26.0,8.8,165,860,799,190,535,45,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,1397,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2578,Internal,1319,3551,76680,49,34.0,7.9,114,73,298,20,7,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2579,Internal,542,1595,44798,49,32.1,10.2,631,19,77,0,51,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2580,Internal,213,448,76680,49,34.0,7.9,3,129,8,0,0,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,794,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2581,Internal,1557,3928,109375,53,29.6,9.1,3172,18,415,90,45,33,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,1457,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2582,Internal,873,2463,110556,53,23.6,15.1,4,66,143,78,3,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2583,Internal,541,912,110556,53,23.6,15.1,26,21,881,45,402,23,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2584,Internal,628,1642,90075,49,29.2,7.5,161,12,47,0,15,9,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2585,Internal,908,2537,90075,49,29.2,7.5,16,4,219,6,34,36,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2586,Internal,751,1926,90075,49,29.2,7.5,905,7,105,6,30,69,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2587,Internal,1119,2276,45262,58,22.4,3.3,203,281,573,60,131,28,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2588,Internal,367,1007,90075,49,29.2,7.5,50,12,38,0,2,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2589,Internal,1,4,109375,53,29.6,9.1,1266,0,9,0,14,87,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2590,Internal,192,577,140647,53,29.5,7.7,8,14,0,0,8,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2591,Internal,437,1418,110556,53,23.6,15.1,15,9,9,1,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2592,Internal,541,1317,110556,53,23.6,15.1,7,0,32,35,1,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2593,Internal,1016,2907,140647,53,29.5,7.7,13,7,50,8,30,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2594,Internal,641,1487,67414,53,26.4,8.3,26,6,50,0,3,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2595,Internal,835,1787,81094,58,17.6,22.7,843,93,337,15,64,49,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,49,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2596,Internal,345,894,84844,58,10.3,7.9,12,123,33,0,3,53,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1422,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2597,Internal,435,1113,84844,58,10.3,7.9,18,0,3,0,3,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2598,Internal,52,113,45262,58,22.4,3.3,82,108,386,128,320,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,891,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2599,Internal,681,1827,65789,55,22.7,5.7,641,68,631,38,12,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2600,Internal,612,1316,65789,55,22.7,5.7,554,276,273,3,16,54,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2601,Internal,599,1234,65789,55,22.7,5.7,37,133,112,15,0,46,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2602,Internal,587,1650,81094,58,17.6,22.7,6,7,15,0,2,72,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2603,Internal,296,789,84436,58,26.0,9.8,3,126,2,0,0,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1726,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2604,Internal,524,1048,84436,58,26.0,9.8,22,21,158,4,580,16,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2605,Internal,471,1147,65789,55,22.7,5.7,5,146,236,0,105,18,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2606,Internal,398,781,81094,58,17.6,22.7,676,30,554,20,113,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2607,Internal,432,779,51406,58,26.4,5.9,405,221,412,37,140,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2608,Internal,62,170,51406,58,26.4,5.9,608,173,908,47,123,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2609,Internal,137,315,51406,58,26.4,5.9,0,79,426,53,1006,16,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2610,Internal,329,767,51406,58,26.4,5.9,27,121,1128,122,334,53,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2611,Internal,327,685,51406,58,26.4,5.9,50,40,155,15,59,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2612,Internal,75,187,51406,58,26.4,5.9,281,418,371,24,96,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
