TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
2708,Internal,350.5,836.0,41875,50,27.2,6.4,0.0,13.0,317.0,10.0,774.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2709,Internal,306.0,863.0,128365,48,24.6,17.5,3.0,246.5,210.0,37.0,360.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2710,Internal,225.0,613.5,128365,48,24.6,17.5,12.0,20.0,3.0,0.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2711,Internal,448.0,1365.0,128365,48,24.6,17.5,48.0,14.0,5.0,7.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2712,Internal,228.0,658.0,128365,48,24.6,17.5,4.0,47.0,38.0,20.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2713,Internal,90.5,235.0,128365,48,24.6,17.5,0.0,3.0,15.0,0.0,8.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2714,Internal,255.0,634.5,54893,47,26.3,10.8,0.0,11.0,18.5,0.0,2.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2715,Internal,340.0,922.5,128365,48,24.6,17.5,0.0,5.0,46.5,21.0,3.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2716,Internal,686.5,1491.5,58289,44,29.7,8.5,0.0,0.0,73.0,0.5,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2717,Internal,662.5,1664.5,58289,44,29.7,8.5,91.0,77.5,95.5,0.0,27.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2718,Internal,533.5,1628.5,82386,47,32.8,9.7,0.0,0.0,21.0,0.0,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2719,Internal,204.5,591.0,82386,47,32.8,9.7,0.0,0.0,6.0,0.0,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2720,Internal,188.5,415.0,82386,47,32.8,9.7,0.0,4.0,43.0,3.0,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2721,Internal,1.0,1.0,54893,47,26.3,10.8,0.0,0.0,225.0,0.0,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,3515,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2722,Internal,396.0,1014.5,54893,47,26.3,10.8,0.0,14.0,24.0,0.0,11.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2723,Internal,33.0,90.0,41875,50,27.2,6.4,0.0,0.0,10.0,451.0,8.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,3459,0,0,0,0,0,,,,0,,,,,,,,,
2724,Internal,92.0,298.0,54893,47,26.3,10.8,0.0,1.0,6.0,0.0,31.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2725,Internal,389.0,1116.5,58289,44,29.7,8.5,0.0,0.0,9.0,3.0,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2726,Internal,334.0,905.0,44400,44,27.4,17.7,0.0,31.5,323.0,1.0,17.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2727,Internal,370.5,1055.0,58289,44,29.7,8.5,0.0,34.0,29.0,8.0,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2728,Internal,157.0,317.0,57724,45,24.6,14.4,1043.5,8.0,87.0,0.0,13.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2729,Internal,451.0,1255.0,57724,45,24.6,14.4,0.0,1.0,61.0,0.5,83.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2730,Internal,14.5,30.0,57724,45,24.6,14.4,63.5,4.0,153.0,0.5,5.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2731,Internal,2115.0,5310.0,57724,45,24.6,14.4,95.0,55.0,211.0,41.0,37.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2732,Internal,690.0,1754.0,57724,45,24.6,14.4,76.0,347.0,1403.5,191.5,178.0,42,0,0,0,0,0,0,0,0,0,0,0,0,3909,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2733,Internal,509.5,1054.5,44400,44,27.4,17.7,42.0,862.0,468.0,64.0,416.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2734,Internal,872.0,2099.0,99076,51,26.2,12.9,10.0,445.0,143.5,70.0,25.0,31,0,0,0,0,0,0,0,0,0,0,0,0,5302,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2735,Internal,1289.5,3422.0,99076,51,26.2,12.9,10.0,272.5,89.5,2.0,132.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2736,Internal,665.5,1706.0,99076,51,26.2,12.9,24.0,56.0,82.5,0.0,7.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2737,Internal,61.0,201.5,57724,45,24.6,14.4,2067.5,242.5,173.0,17.5,17.0,47,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2738,Internal,641.0,1615.0,57724,45,24.6,14.4,124.0,228.5,986.0,26.0,211.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2739,Internal,1407.0,3136.0,99076,51,26.2,12.9,6.0,233.0,607.5,41.5,140.0,45,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2740,Internal,625.5,1637.5,99076,51,26.2,12.9,0.0,63.0,333.0,17.0,926.0,14,0,0,0,0,0,0,0,0,0,0,0,0,339,0,64,0,0,0,0,0,,,,0,,,,,,,,,
2741,Internal,376.5,751.0,57724,45,24.6,14.4,0.0,307.5,490.0,229.5,348.5,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,,,,0,,,,,,,,,
2742,Internal,480.5,829.5,57724,45,24.6,14.4,13.0,4.0,256.5,46.0,475.0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2743,Internal,488.0,1264.5,57724,45,24.6,14.4,14.0,161.0,169.5,105.0,287.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2744,Internal,331.0,1000.0,57724,45,24.6,14.4,1.0,2.5,75.0,2.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2745,Internal,564.5,1416.0,44400,44,27.4,17.7,0.0,31.0,238.0,4.5,6.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2746,Internal,505.5,1373.5,57724,45,24.6,14.4,0.0,53.0,267.0,7.5,294.5,10,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2747,Internal,596.5,1636.0,99006,45,29.4,11.0,9.0,146.0,175.0,0.0,6.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2748,Internal,325.5,1005.5,128824,49,33.9,10.3,0.0,26.0,0.5,0.0,2.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2749,Internal,192.0,603.5,128824,49,33.9,10.3,0.0,3.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2750,Internal,410.0,1265.5,92222,49,27.9,5.9,0.0,5.5,21.5,0.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2751,Internal,566.5,1949.5,92222,49,27.9,5.9,4.0,7.0,7.0,0.0,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2752,Internal,1382.5,3893.5,92222,49,27.9,5.9,51.0,19.5,27.5,0.0,8.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2753,Internal,163.5,403.5,92222,49,27.9,5.9,8.0,5.0,2.0,0.0,20.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2754,Internal,353.0,749.5,90075,49,29.2,7.5,0.0,135.0,41.5,0.0,11.0,44,0,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2755,Internal,237.0,621.5,128824,49,33.9,10.3,16.0,7.0,13.5,0.0,5.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2756,Internal,553.0,1957.0,128824,49,33.9,10.3,58.0,16.0,79.0,0.0,5.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2757,Internal,0.0,0.0,128824,49,33.9,10.3,0.0,159.0,33.0,8.0,292.0,28,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2758,Internal,81.0,198.5,128824,49,33.9,10.3,0.0,0.0,139.5,0.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2759,Internal,164.5,484.5,128824,49,33.9,10.3,32.0,55.0,28.5,0.0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2760,Internal,461.0,1270.0,99006,45,29.4,11.0,0.0,3.0,63.5,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2761,Internal,259.5,810.0,99006,45,29.4,11.0,0.0,0.0,0.0,0.0,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2762,Internal,300.0,615.5,99006,45,29.4,11.0,81.0,44.5,186.5,25.0,151.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2763,Internal,1332.0,3894.5,93859,47,25.0,11.5,24.0,24.5,79.0,0.0,0.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2764,Internal,721.0,2065.5,93859,47,25.0,11.5,28.0,62.5,394.5,0.0,28.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2765,Internal,64.0,193.5,93859,47,25.0,11.5,0.0,15.0,2.0,0.0,0.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2766,Internal,752.0,1968.5,93859,47,25.0,11.5,61.0,71.0,4.0,0.0,9.0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2767,Internal,2699.0,7938.5,106661,47,36.8,6.7,25.0,356.5,383.5,7.5,23.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2768,Internal,1401.0,3700.5,106661,47,36.8,6.7,10.0,113.5,67.5,17.0,339.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2769,Internal,1162.5,3471.5,106661,47,36.8,6.7,3.0,696.5,426.5,89.5,14.0,41,0,0,0,0,0,0,0,0,0,0,0,0,3498,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2770,Internal,1155.0,3639.0,106661,47,36.8,6.7,0.0,152.0,401.0,13.5,30.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2771,Internal,982.5,2721.0,99006,45,29.4,11.0,0.0,0.0,71.0,8.0,277.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2772,Internal,275.0,617.0,106661,47,36.8,6.7,5.0,104.5,137.5,109.5,118.5,35,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2773,Internal,14.0,40.0,93859,47,25.0,11.5,0.0,10.0,6.0,0.0,7.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2774,Internal,191.0,479.0,71339,45,22.5,13.7,6.0,6.0,12.0,0.0,4.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2775,Internal,660.0,1752.0,71339,45,22.5,13.7,13.0,327.5,703.0,61.5,20.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2776,Internal,236.5,658.5,71339,45,22.5,13.7,80.0,4.0,212.0,0.0,10.0,49,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2777,Internal,105.0,288.0,71339,45,22.5,13.7,5.0,8.0,2.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2778,Internal,102.5,281.0,71339,45,22.5,13.7,21.0,5.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2779,Internal,1556.5,4641.0,82781,45,35.0,10.5,25.0,294.0,331.0,5.5,233.0,24,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2780,Internal,556.5,1529.0,82781,45,35.0,10.5,6.0,17.0,34.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2781,Internal,806.0,2018.5,92222,49,27.9,5.9,6.0,11.0,45.5,27.0,238.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2782,Internal,102.5,274.5,82781,45,35.0,10.5,32.0,0.0,0.5,0.0,4.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2783,Internal,159.0,420.5,82781,45,35.0,10.5,57.5,59.5,426.5,0.0,5.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2784,Internal,589.5,1611.5,82781,45,35.0,10.5,4.0,1.0,230.0,3.0,10.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2785,Internal,232.0,592.0,74766,46,13.5,20.5,27.0,6.0,8.0,1.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2786,Internal,275.5,747.5,74766,46,13.5,20.5,4.0,6.0,3.5,0.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2787,Internal,107.0,290.0,74766,46,13.5,20.5,0.0,21.0,15.0,0.0,3.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2788,Internal,102.0,308.0,74766,46,13.5,20.5,1.0,59.0,12.0,0.0,0.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2789,Internal,220.5,570.5,48839,46,27.6,5.4,48.0,37.0,2.0,0.0,6.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2790,Internal,70.0,162.5,48839,46,27.6,5.4,4.0,14.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2791,Internal,75.0,203.0,48839,46,27.6,5.4,99.0,19.0,2.0,3.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2792,Internal,152.5,429.5,48839,46,27.6,5.4,2.0,8.0,5.0,0.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2793,Internal,393.5,1107.5,81953,46,30.5,14.7,6.0,170.0,26.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2794,Internal,201.5,543.5,81953,46,30.5,14.7,62.0,45.0,127.0,3.0,48.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2795,Internal,416.0,1142.0,81953,46,30.5,14.7,2.0,30.5,154.5,3.0,32.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2796,Internal,1161.5,3300.0,81953,46,30.5,14.7,4.0,96.0,11.0,0.0,3.0,25,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2797,Internal,186.5,589.5,87059,46,26.1,18.2,0.0,5.0,339.5,0.0,3.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2798,Internal,1031.0,2868.0,87059,46,26.1,18.2,50.0,44.5,431.5,0.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2799,Internal,259.0,695.0,87059,46,26.1,18.2,28.0,1.0,32.0,0.0,0.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2800,Internal,308.0,802.0,87059,46,26.1,18.2,8.0,19.0,11.0,0.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2801,Internal,60.0,172.5,87059,46,26.1,18.2,11.0,102.0,243.5,104.0,69.0,31,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2802,Internal,140.0,367.0,87059,46,26.1,18.2,0.0,6.0,6.0,0.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2803,Internal,171.5,501.5,69435,41,31.8,18.3,1.0,9.0,53.5,1.0,87.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2804,Internal,546.0,1390.5,69435,41,31.8,18.3,0.0,3.0,21.5,0.0,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2805,Internal,374.5,983.5,40964,41,34.0,10.0,30.0,9.0,41.0,0.0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2806,Internal,667.5,1640.0,40964,41,34.0,10.0,12.5,6.0,264.0,5.0,64.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2807,Internal,230.5,603.0,69435,41,31.8,18.3,0.0,645.0,260.5,0.0,166.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2808,Internal,101.0,270.0,74918,41,22.8,23.2,8.0,19.0,50.0,6.0,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2809,Internal,8.5,27.0,74918,41,22.8,23.2,0.0,2.0,82.0,0.0,434.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2810,Internal,1151.0,3183.0,74918,41,22.8,23.2,27.5,19.0,146.5,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2811,Internal,8.0,21.0,74918,41,22.8,23.2,515.5,123.0,20.5,4.0,453.0,35,0,0,0,0,0,0,0,0,0,0,0,0,1851,0,530,0,0,0,0,0,,,,0,,,,,,,,,
2812,Internal,132.5,373.0,52888,41,35.3,4.0,52.0,0.0,2.0,0.0,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2813,Internal,992.0,2699.5,52888,41,35.3,4.0,870.5,44.0,305.5,30.0,23.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2814,Internal,103.0,251.0,52888,41,35.3,4.0,195.0,21.0,84.0,27.0,18.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2815,Internal,308.5,846.5,25543,41,22.7,12.6,34.5,10.0,15.0,4.0,2.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2816,Internal,254.5,699.0,25543,41,22.7,12.6,0.0,6.0,8.0,0.0,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2817,Internal,94.5,277.0,25543,41,22.7,12.6,2.5,19.0,80.5,13.0,98.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2818,Internal,206.5,601.5,25543,41,22.7,12.6,22.0,4.0,30.0,0.0,3.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2819,Internal,60.0,144.5,25543,41,22.7,12.6,288.0,51.0,18.5,8.0,16.0,19,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2820,Internal,394.0,1114.0,66111,48,19.4,10.5,8.0,40.0,33.0,0.0,2.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2821,Internal,38.5,114.5,47521,42,12.6,13.5,795.0,4.0,62.5,0.0,0.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2822,Internal,523.5,1373.0,85288,48,19.2,17.2,46.5,120.0,313.5,93.0,0.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2823,Internal,450.5,1272.0,85288,48,19.2,17.2,37.5,45.0,12.0,0.0,2.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2824,Internal,64.5,153.0,66111,48,19.4,10.5,2.0,6.0,3.0,0.0,2.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2825,Internal,55.0,194.0,47521,42,12.6,13.5,12.5,88.0,370.5,0.0,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2826,Internal,589.5,1664.5,47521,42,12.6,13.5,171.5,15.5,244.0,189.0,28.0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2827,Internal,127.0,344.5,66111,48,19.4,10.5,11.0,6.0,13.0,0.0,6.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2828,Internal,144.5,320.0,66111,48,19.4,10.5,203.0,100.0,230.0,11.0,5.0,47,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2829,Internal,306.5,1004.0,50625,48,27.1,12.2,2.0,15.0,1.0,0.0,9.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2830,Internal,214.0,550.0,58281,42,37.6,9.9,12.0,5.0,21.5,29.0,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2831,Internal,173.5,597.0,58281,42,37.6,9.9,445.5,33.0,60.5,4.0,35.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2832,Internal,108.0,316.0,58281,42,37.6,9.9,0.0,0.0,2.0,0.0,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2833,Internal,75.0,203.0,50625,48,27.1,12.2,0.0,20.0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2834,Internal,855.5,1982.5,47521,42,12.6,13.5,621.5,223.5,137.5,5.0,35.0,32,0,0,0,0,0,0,0,0,0,0,0,0,3326,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2835,Internal,627.5,1715.0,47521,42,12.6,13.5,203.0,296.0,45.0,221.0,70.0,35,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2836,Internal,219.5,576.5,47521,42,12.6,13.5,31.5,14.0,91.0,0.0,3.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2837,Internal,232.5,312.0,47521,42,12.6,13.5,3.0,6.0,96.0,46.0,173.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
