TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
1824,Internal,222,501,50053,48,26.2,10.1,3,33,6,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1825,Internal,170,447,60913,48,27.3,15.0,32,166,103,9,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1826,Internal,304,785,89309,53,21.6,18.4,27,36,15,0,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1827,Internal,370,991,89309,53,21.6,18.4,21,28,32,10,24,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1828,Internal,299,926,89309,53,21.6,18.4,3,83,7,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1829,Internal,155,409,89309,53,21.6,18.4,7,16,0,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1830,Internal,66,136,89309,53,21.6,18.4,11,12,2,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1831,Internal,331,939,74545,47,23.7,10.7,0,31,18,10,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1832,Internal,296,934,86027,47,29.5,9.9,63,9,7,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1833,Internal,149,399,67868,47,14.5,14.3,3,7,24,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1834,Internal,443,1204,67868,47,14.5,14.3,4,5,5,11,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1835,Internal,808,2105,74545,47,23.7,10.7,52,37,56,30,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1836,Internal,427,1168,86027,47,29.5,9.9,16,29,17,5,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1837,Internal,239,686,86027,47,29.5,9.9,13,14,8,20,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1838,Internal,182,497,86027,47,29.5,9.9,2,6,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1839,Internal,186,484,67868,47,14.5,14.3,5,12,19,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1840,Internal,199,560,105362,51,29.8,12.4,4,3,22,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1841,Internal,293,793,105362,51,29.8,12.4,13,66,7,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1842,Internal,169,470,69191,51,22.2,12.6,10,4,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1843,Internal,475,1291,69191,51,22.2,12.6,128,24,18,0,93,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1844,Internal,295,741,69191,51,22.2,12.6,0,36,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1845,Internal,135,373,69191,51,22.2,12.6,7,15,121,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1846,Internal,356,975,105362,51,29.8,12.4,10,29,11,2,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1847,Internal,256,664,69191,51,22.2,12.6,4,11,14,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1848,Internal,208,555,78214,44,25.4,13.7,2,13,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1849,Internal,139,415,78214,44,25.4,13.7,2,23,16,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1850,Internal,150,458,78214,44,25.4,13.7,3,3,6,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1851,Internal,141,460,78214,44,25.4,13.7,76,67,17,0,94,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1852,Internal,152,418,78214,44,25.4,13.7,19,37,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1853,Internal,254,723,78214,44,25.4,13.7,5,27,63,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1854,Internal,180,505,112917,48,13.2,24.8,2,2,38,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1855,Internal,155,384,105875,58,15.5,19.5,34,14,17,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1856,Internal,230,605,112917,48,13.2,24.8,4,32,112,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1857,Internal,435,1264,147798,48,30.1,13.4,80,24,85,4,209,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1858,Internal,281,708,112917,48,13.2,24.8,14,21,24,2,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1859,Internal,66,184,78782,58,23.7,8.8,11,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1860,Internal,382,1059,132375,49,22.4,13.8,53,42,71,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1861,Internal,365,965,132375,49,22.4,13.8,134,22,32,0,13,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1862,Internal,373,1102,132375,49,22.4,13.8,19,42,17,0,0,56,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1863,Internal,187,463,147798,48,30.1,13.4,7,330,4,0,27,45,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1864,Internal,304,670,98875,50,14.1,52.4,10,307,40,41,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1865,Internal,352,863,91389,49,17.4,23.8,4,5,22,12,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1866,Internal,116,299,158095,50,19.8,14.3,13,9,16,53,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1867,Internal,310,596,91389,49,17.4,23.8,14,158,469,10,146,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1868,Internal,342,945,166875,50,26.0,10.5,1,2,38,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1869,Internal,347,1032,166875,50,26.0,10.5,0,38,37,3,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1870,Internal,148,374,158095,50,19.8,14.3,79,47,16,10,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1871,Internal,448,1321,158095,50,19.8,14.3,35,6,68,3,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1872,Internal,85,242,158095,50,19.8,14.3,0,82,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1873,Internal,0,0,91389,49,17.4,23.8,0,10,79,96,314,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1874,Internal,338,584,55481,58,20.9,7.6,21,319,319,268,2007,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1875,Internal,185,346,55481,58,20.9,7.6,6,13,84,10,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1876,Internal,1231,2150,55481,58,20.9,7.6,48,45,90,8,343,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1877,Internal,381,1035,55481,58,20.9,7.6,24,119,14,6,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1878,Internal,5,17,55481,58,20.9,7.6,35,71,128,47,304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1879,Internal,457,1234,66364,58,16.0,7.6,6,44,4,5,5,45,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1880,Internal,0,0,55481,58,20.9,7.6,7,24,100,2,1030,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1881,Internal,147,429,148542,58,18.5,15.3,7,7,71,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1882,Internal,651,1472,126406,49,21.6,16.6,6,264,311,0,22,45,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1883,Internal,242,707,148542,58,18.5,15.3,5,110,17,25,1,80,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1884,Internal,50,116,148542,58,18.5,15.3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1885,Internal,349,705,55481,58,20.9,7.6,2,11,30,0,0,58,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1886,Internal,1,17,55481,58,20.9,7.6,457,700,147,27,24,56,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1887,Internal,281,734,78782,58,23.7,8.8,14,16,62,0,161,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1888,Internal,486,1282,105875,58,15.5,19.5,30,29,73,16,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1889,Internal,371,942,78782,58,23.7,8.8,8,30,32,38,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1890,Internal,531,921,66364,58,16.0,7.6,3,209,22,0,5,54,0,0,0,0,191,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1891,Internal,69,175,66364,58,16.0,7.6,2,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1892,Internal,443,853,66364,58,16.0,7.6,0,93,292,0,12,54,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1893,Internal,366,618,66364,58,16.0,7.6,91,1421,805,32,39,57,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1894,Internal,80,252,35591,50,39.3,8.3,146,7,22,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1895,Internal,251,494,35591,50,39.3,8.3,1465,363,296,77,837,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1896,Internal,392,1043,35591,50,39.3,8.3,26,188,22,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1897,Internal,56,138,35591,50,39.3,8.3,157,12,107,14,106,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1898,Internal,27,80,68667,50,17.0,20.5,0,6,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1899,Internal,279,668,68667,50,17.0,20.5,227,239,667,58,79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1900,Internal,127,325,68667,50,17.0,20.5,26,18,30,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1901,Internal,187,469,100313,50,26.0,9.9,10,11,12,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1902,Internal,633,1286,100313,50,26.0,9.9,15,18,22,30,239,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1903,Internal,699,2004,100313,50,26.0,9.9,4,16,66,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1904,Internal,360,1259,100313,50,26.0,9.9,8,0,13,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1905,Internal,405,1124,104300,58,27.0,11.9,28,43,33,40,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1906,Internal,244,742,56818,50,4.4,24.3,40,21,93,2,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1907,Internal,178,494,56818,50,4.4,24.3,25,65,32,0,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1908,Internal,532,1200,65568,44,23.7,20.2,0,4,29,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1909,Internal,122,328,65568,44,23.7,20.2,0,0,17,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1910,Internal,218,665,65568,44,23.7,20.2,0,6,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1911,Internal,1049,2338,65568,44,23.7,20.2,0,0,6,0,158,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1912,Internal,167,438,65568,44,23.7,20.2,0,182,26,22,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1913,Internal,431,1122,80094,45,31.6,16.5,375,3,370,183,237,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1914,Internal,104,239,42589,45,28.4,13.9,1,166,116,28,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1915,Internal,289,581,42589,45,28.4,13.9,4,8,285,57,189,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
1916,Internal,0,0,42589,45,28.4,13.9,0,103,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1917,Internal,283,772,42589,45,28.4,13.9,2,16,126,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1918,Internal,303,625,42589,45,28.4,13.9,0,4,2,5,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1919,Internal,94,229,42589,45,28.4,13.9,59,21,166,0,76,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1920,Internal,33,101,72075,45,24.2,15.0,10,83,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1921,Internal,214,592,72075,45,24.2,15.0,7,17,76,19,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1922,Internal,175,420,72075,45,24.2,15.0,0,7,17,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1923,Internal,282,832,72075,45,24.2,15.0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1924,Internal,364,890,72075,45,24.2,15.0,0,20,216,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1925,Internal,32,67,72075,45,24.2,15.0,1,5,83,9,98,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1926,Internal,110,281,67997,45,26.3,11.2,18,3,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1927,Internal,273,795,67997,45,26.3,11.2,4,0,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1928,Internal,288,742,67997,45,26.3,11.2,4,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1929,Internal,240,678,67997,45,26.3,11.2,10,115,81,0,56,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1930,Internal,361,800,67997,45,26.3,11.2,0,7,70,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1931,Internal,746,2290,67997,45,26.3,11.2,0,0,83,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1932,Internal,192,631,80094,45,31.6,16.5,6,7,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1933,Internal,375,966,80094,45,31.6,16.5,3,1,21,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1934,Internal,257,663,80094,45,31.6,16.5,0,15,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1935,Internal,15,42,125080,51,22.6,11.1,20,0,4,2220,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8695,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1936,Internal,235,746,125080,51,22.6,11.1,40,44,17,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1937,Internal,99,290,125080,51,22.6,11.1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1938,Internal,359,870,125080,51,22.6,11.1,98,25,36,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1939,Internal,55,223,91875,52,22.9,6.7,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1940,Internal,103,326,91875,52,22.9,6.7,186,6,24,30,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1941,Internal,147,361,91875,52,22.9,6.7,6,4,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1942,Internal,379,968,91875,52,22.9,6.7,6,2,2,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1943,Internal,59,212,91875,52,22.9,6.7,0,0,2,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1944,Internal,184,559,125080,51,22.6,11.1,0,0,57,0,340,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1945,Internal,169,420,105508,52,30.8,12.1,0,8,2,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1946,Internal,654,2011,105508,52,30.8,12.1,4,5,22,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1947,Internal,289,882,82731,52,24.0,17.4,104,3,11,0,7,55,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1948,Internal,175,508,82731,52,24.0,17.4,0,3,21,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1949,Internal,20,55,91875,52,22.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1950,Internal,44,134,83947,51,31.4,6.5,13,93,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1951,Internal,452,1331,95819,51,32.9,7.6,44,28,10,21,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1952,Internal,165,437,83947,51,31.4,6.5,20,1,67,4,92,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1953,Internal,90,249,95819,51,32.9,7.6,3,1,41,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1954,Internal,342,901,83947,51,31.4,6.5,41,45,9,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1955,Internal,550,1762,96681,45,30.2,10.2,15,85,50,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1956,Internal,134,354,96681,45,30.2,10.2,31,15,28,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1957,Internal,224,544,96681,45,30.2,10.2,4,51,49,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1958,Internal,192,552,78750,45,24.8,12.7,10,0,92,0,286,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1959,Internal,418,1087,96681,45,30.2,10.2,57,22,24,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1960,Internal,253,706,78750,45,24.8,12.7,135,0,76,50,96,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1961,Internal,703,2112,78750,45,24.8,12.7,313,0,27,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2202,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1962,Internal,271,709,96681,45,30.2,10.2,0,0,84,0,82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1963,Internal,254,785,96681,45,30.2,10.2,5,14,0,20,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1964,Internal,217,470,96681,45,30.2,10.2,80,4,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1965,Internal,243,816,96681,45,30.2,10.2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1966,Internal,175,505,96681,45,30.2,10.2,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1967,Internal,4,12,96681,45,30.2,10.2,4,14,81,5,183,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
